id,fault_name,user,date,tt_no,status,edit_by,edit_date
561,"PR processing ",saulad.alvi,"2017-07-31 11:25:55",201707311978,1,NULL,NULL
560,"CCTV Camera",saulad.alvi,"2017-07-31 11:20:45",201707311975,1,NULL,NULL
559,"Access permission remove ",asraful.islam,"2017-07-30 12:51:13",201707301972,1,NULL,NULL
558,"Network Switch",sazzad.hossain,"2017-07-30 12:09:48",201707301958,1,NULL,NULL
557,Display,sazzad.hossain,"2017-07-30 12:05:41",201707301953,1,NULL,NULL
556,"Store Related",sazzad.hossain,"2017-07-30 12:03:41",201707301951,1,NULL,NULL
555,"MKT Conference Room",sazzad.hossain,"2017-07-30 11:59:06",201707301947,1,NULL,NULL
554,"Store Related",sazzad.hossain,"2017-07-30 11:56:34",201707301944,1,NULL,NULL
553,"Switch Power Down",sazzad.hossain,"2017-07-30 11:53:40",201707301942,1,NULL,NULL
552,"SERVICING  ",shihab,"2017-07-30 11:06:27",201707301940,1,NULL,NULL
551,"PURCHASE ",shihab,"2017-07-30 10:58:41",201707301938,1,NULL,NULL
550,"Monitor setup",asraful.islam,"2017-07-28 12:52:12",201707281934,1,NULL,NULL
549,"Printer toner problem",asraful.islam,"2017-07-28 12:50:55",201707281933,1,NULL,NULL
548,"Giving MR and product collection from store",asraful.islam,"2017-07-28 12:49:59",201707281932,1,NULL,NULL
547,"access permission ",asraful.islam,"2017-07-28 12:49:08",201707281931,1,NULL,NULL
546,"BTL  employee new ID card entry and access  ",asraful.islam,"2017-07-28 12:48:14",201707281930,1,NULL,NULL
545,"Contact with vendor and laptop delivery ",asraful.islam,"2017-07-28 12:46:35",201707281929,1,NULL,NULL
544,"DMO PC windows and powersupply problem",asraful.islam,"2017-07-28 12:35:07",201707281928,1,NULL,NULL
543,"Power supply problem ",asraful.islam,"2017-07-27 15:54:25",201707271927,1,NULL,NULL
542,"Keyboard problem",asraful.islam,"2017-07-27 15:51:43",201707271926,1,NULL,NULL
541,"Keyboard problem",asraful.islam,"2017-07-27 15:49:56",201707271925,1,NULL,NULL
540,"Keboard problem",asraful.islam,"2017-07-27 15:48:50",201707271924,1,NULL,NULL
539,"Keyboard problem",asraful.islam,"2017-07-27 15:46:30",201707271923,1,NULL,NULL
538,"Power supply Problem",asraful.islam,"2017-07-27 15:45:48",201707271922,1,NULL,NULL
537,"NMC ground floor Projector connection problem",asraful.islam,"2017-07-26 19:06:06",201707261917,1,NULL,NULL
536,"Marketing floor HDMI cable check",asraful.islam,"2017-07-26 19:04:45",201707261916,1,NULL,NULL
535,"HO 1st floor network switch off ",asraful.islam,"2017-07-26 19:03:41",201707261915,1,NULL,NULL
534,"HO 3rd floor internet problem",asraful.islam,"2017-07-26 19:02:08",201707261914,1,NULL,NULL
533,"Laptop ready for intern ",asraful.islam,"2017-07-26 19:01:19",201707261913,1,NULL,NULL
532,"Monitor setup",asraful.islam,"2017-07-26 18:59:50",201707261912,1,NULL,NULL
531,"Keyboard changing ",asraful.islam,"2017-07-26 18:58:55",201707261911,1,NULL,NULL
530,"Monitor related issue for 1.30 hours work",asraful.islam,"2017-07-26 18:57:44",201707261910,1,NULL,NULL
529,"New 18 card entry and access permission  ",asraful.islam,"2017-07-26 18:54:49",201707261909,1,NULL,NULL
528,"News process and upload",asraful.islam,"2017-07-26 18:53:56",201707261908,1,NULL,NULL
527,"Server cabling rearrange   for 4 hours ",asraful.islam,"2017-07-25 18:12:27",201707251904,1,NULL,NULL
526,"Product collection from store",asraful.islam,"2017-07-25 18:08:31",201707251903,1,NULL,NULL
525,HRIS,sazzad.hossain,"2017-07-23 19:43:15",201707231892,1,NULL,NULL
524,"Store Related",sazzad.hossain,"2017-07-23 19:42:27",201707231891,1,NULL,NULL
523,Router,sazzad.hossain,"2017-07-23 19:34:45",201707231882,1,NULL,NULL
522,"Conference Room",sazzad.hossain,"2017-07-23 19:32:17",201707231879,1,NULL,NULL
521,PABX,sazzad.hossain,"2017-07-23 19:23:25",201707231872,1,NULL,NULL
520,HDMI,sazzad.hossain,"2017-07-23 19:22:39",201707231871,1,NULL,NULL
519,HRIS,sazzad.hossain,"2017-07-23 19:15:34",201707231867,1,NULL,NULL
518,OS,sazzad.hossain,"2017-07-23 19:13:00",201707231864,1,NULL,NULL
517,"Conference Room Support",sazzad.hossain,"2017-07-23 19:09:17",201707231862,1,NULL,NULL
516,NMS,sazzad.hossain,"2017-07-23 19:06:37",201707231860,1,NULL,NULL
515,"Store Related ",sazzad.hossain,"2017-07-23 19:01:54",201707231857,1,NULL,NULL
514,"CCTV Data ",saulad.alvi,"2017-07-23 18:57:42",201707231853,1,NULL,NULL
513,"REMOTE SUPPORT ",shihab,"2017-07-23 16:04:02",201707231850,1,NULL,NULL
512,"NOC Tablet goes Down automatically.",shafath,"2017-07-21 21:59:20",201707211844,1,NULL,NULL
511,"PC DELIVERY ",shihab,"2017-07-20 18:00:46",201707201843,1,NULL,NULL
510,"printer setup",asraful.islam,"2017-07-20 13:03:17",201707201842,1,NULL,NULL
509,"Servery report  email to supply chain for projector ",asraful.islam,"2017-07-20 12:38:43",201707201841,1,NULL,NULL
508,"Contact with vendor for laptop servicing ",asraful.islam,"2017-07-20 12:33:57",201707201840,1,NULL,NULL
507,"News process and upload",asraful.islam,"2017-07-20 12:32:37",201707201839,1,NULL,NULL
506,"access problem",asraful.islam,"2017-07-20 12:31:59",201707201838,1,NULL,NULL
505,"HO 1st floor networking switch power problem",asraful.islam,"2017-07-20 12:31:13",201707201837,1,NULL,NULL
504,"outlook problem",asraful.islam,"2017-07-20 12:29:51",201707201836,1,NULL,NULL
503,"Internet problem",asraful.islam,"2017-07-20 12:29:18",201707201835,1,NULL,NULL
502,"Tally problem",asraful.islam,"2017-07-20 12:28:41",201707201834,1,NULL,NULL
501,"OS installation",asraful.islam,"2017-07-20 12:26:19",201707201833,1,NULL,NULL
500,"DEVELOPMENT WORK ",shihab,"2017-07-20 11:06:13",201707201829,1,NULL,NULL
499,"DEVELOPMENT WORK ",shihab,"2017-07-20 11:05:03",201707201828,1,NULL,NULL
498,"JOB POSTING ",shihab,"2017-07-20 10:59:02",201707201827,1,NULL,NULL
497,"JOB POSTING ",shihab,"2017-07-20 10:58:30",201707201826,1,NULL,NULL
496,"PC DELIVERY ",shihab,"2017-07-20 10:56:15",201707201825,1,NULL,NULL
495,"Access permission  ",asraful.islam,"2017-07-19 15:59:53",201707191824,1,NULL,NULL
494,"Laptop problem",dibakar,"2017-07-18 19:54:04",201707181823,1,NULL,NULL
493,"Windows and MS office activation ",asraful.islam,"2017-07-18 18:13:31",201707181822,1,NULL,NULL
492,"Wireless problem",asraful.islam,"2017-07-18 18:12:00",201707181821,1,NULL,NULL
491,"IP PBX probelm",asraful.islam,"2017-07-18 18:10:27",201707181820,1,NULL,NULL
490,"Material inspection",asraful.islam,"2017-07-18 18:08:34",201707181819,1,NULL,NULL
489,"IP phone setup",asraful.islam,"2017-07-18 17:47:34",201707181818,1,NULL,NULL
488,"UPS battery  replacement ",asraful.islam,"2017-07-18 17:25:13",201707181817,1,NULL,NULL
487,"windows problem",asraful.islam,"2017-07-18 17:23:35",201707181816,1,NULL,NULL
486,"Auto cad related issue",asraful.islam,"2017-07-18 17:21:17",201707181815,1,NULL,NULL
485,"news upload ",asraful.islam,"2017-07-18 17:19:56",201707181814,1,NULL,NULL
484,"Product collection from store ",asraful.islam,"2017-07-18 17:19:06",201707181813,1,NULL,NULL
483,"Windows Activation",ferdous.faisal,"2017-07-16 17:11:58",201707161808,1,NULL,NULL
482,"Card entry and access permission ",asraful.islam,"2017-07-16 16:46:33",201707161806,1,NULL,NULL
481,"Access permission ",asraful.islam,"2017-07-16 16:45:41",201707161805,1,NULL,NULL
480,"News Process and upload ",asraful.islam,"2017-07-16 16:43:55",201707161804,1,NULL,NULL
479,"Printing problem",asraful.islam,"2017-07-16 14:30:13",201707161801,1,NULL,NULL
478,"Printing problem",asraful.islam,"2017-07-16 14:29:46",201707161800,1,NULL,NULL
477,"Printer set up",asraful.islam,"2017-07-16 14:29:08",201707161799,1,NULL,NULL
476,"HRIS login problem",asraful.islam,"2017-07-13 18:33:50",201707131795,1,NULL,NULL
475,"Taj mariot LAN checking",asraful.islam,"2017-07-13 18:32:49",201707131794,1,NULL,NULL
474,"New Laptop configure",asraful.islam,"2017-07-13 18:32:14",201707131793,1,NULL,NULL
473,"Format, OS install, Software install",atif,"2017-07-13 12:27:48",201707131788,1,NULL,NULL
472,"Rood access related & CCTV footage related problem",asraful.islam,"2017-07-13 11:16:26",201707131787,1,NULL,NULL
471,"News process and upload",asraful.islam,"2017-07-13 11:15:14",201707131786,1,NULL,NULL
470,"Apps related problem",asraful.islam,"2017-07-13 11:14:29",201707131785,1,NULL,NULL
469,"Printing probelm",asraful.islam,"2017-07-13 11:13:22",201707131784,1,NULL,NULL
468,"Printer ink problem",asraful.islam,"2017-07-13 11:11:27",201707131783,1,NULL,NULL
467,"New laptop configure",asraful.islam,"2017-07-13 11:10:46",201707131782,1,NULL,NULL
466,"installation ",shihab,"2017-07-12 17:23:05",201707121781,1,NULL,NULL
465,"News process and upload to Fiber@home webpage",asraful.islam,"2017-07-12 12:30:11",201707121779,1,NULL,NULL
464,"Outlook setup",asraful.islam,"2017-07-12 11:49:21",201707121778,1,NULL,NULL
463,"HO 3rd printer problem",asraful.islam,"2017-07-12 11:48:52",201707121777,1,NULL,NULL
462,"Printing problem",asraful.islam,"2017-07-12 11:48:17",201707121776,1,NULL,NULL
461,"Printing problem, outlook problem",asraful.islam,"2017-07-12 11:47:29",201707121775,1,NULL,NULL
460,"News Process and upload",asraful.islam,"2017-07-12 11:46:16",201707121774,1,NULL,NULL
459,"Email problem, Ms office problem",asraful.islam,"2017-07-12 11:45:37",201707121773,1,NULL,NULL
458,"IP phone problem",asraful.islam,"2017-07-12 11:43:37",201707121772,1,NULL,NULL
457,"Activation,MS Office, Outlook setup",asraful.islam,"2017-07-12 11:43:03",201707121771,1,NULL,NULL
456,"Printing problem & Windows activation ",asraful.islam,"2017-07-12 11:40:47",201707121770,1,NULL,NULL
455,"PC Delivery ",shihab,"2017-07-11 17:16:11",201707111765,1,NULL,NULL
454,"Store Related",sazzad.hossain,"2017-07-11 17:00:54",201707111753,1,NULL,NULL
453,"New PC",sazzad.hossain,"2017-07-11 17:00:14",201707111752,1,NULL,NULL
452,"New PC",sazzad.hossain,"2017-07-11 16:59:35",201707111751,1,NULL,NULL
451,"Store Related",sazzad.hossain,"2017-07-11 16:53:39",201707111747,1,NULL,NULL
450,Purchase,shihab,"2017-07-11 16:47:14",201707111745,1,NULL,NULL
449,"PC Delivery ",shihab,"2017-07-11 11:21:41",201707111742,1,NULL,NULL
448,"Installation ",shihab,"2017-07-11 11:19:13",201707111741,1,NULL,NULL
447,"Installation ",shihab,"2017-07-11 11:18:47",201707111740,1,NULL,NULL
446,"Team viewer support for remote user ",asraful.islam,"2017-07-10 18:59:52",201707101738,1,NULL,NULL
445,"New laptop configure",asraful.islam,"2017-07-10 18:54:45",201707101737,1,NULL,NULL
444,"Raising MR for product ",asraful.islam,"2017-07-10 18:53:00",201707101736,1,NULL,NULL
443,"Product inspection and collection from store",asraful.islam,"2017-07-10 18:52:12",201707101735,1,NULL,NULL
442,"Windows file related  problem",asraful.islam,"2017-07-10 18:51:20",201707101734,1,NULL,NULL
441,"LAN connection problem",asraful.islam,"2017-07-10 18:48:53",201707101733,1,NULL,NULL
440,"Printing problem",asraful.islam,"2017-07-10 18:48:00",201707101732,1,NULL,NULL
439,"HRIS, SCM slow",asraful.islam,"2017-07-10 18:46:37",201707101731,1,NULL,NULL
438,"News process and upload",asraful.islam,"2017-07-10 18:45:22",201707101730,1,NULL,NULL
437,"Went to multi plan for printer servicing  ",asraful.islam,"2017-07-10 18:44:25",201707101729,1,NULL,NULL
436,"LAN connection problem ",asraful.islam,"2017-07-09 13:26:53",201707091727,1,NULL,NULL
435,"LAN connection problem ",asraful.islam,"2017-07-09 13:26:05",201707091726,1,NULL,NULL
434,"LAN connection problem",asraful.islam,"2017-07-09 13:25:16",201707091725,1,NULL,NULL
433,"Taj marriot printer  problem",asraful.islam,"2017-07-09 13:10:17",201707091723,1,NULL,NULL
432,"HRIS,SCM login speed slow",asraful.islam,"2017-07-09 13:09:00",201707091722,1,NULL,NULL
431,"LAN switch shift",asraful.islam,"2017-07-06 17:53:35",201707061719,1,NULL,NULL
430,"new laptop",menhaz.morshed,"2017-07-06 12:02:49",201707061716,1,NULL,NULL
429,"New laptop",ekramul.amin,"2017-07-06 11:59:15",201707061715,1,NULL,NULL
428,Modem,sazzad.hossain,"2017-07-06 09:34:11",201707061713,1,NULL,NULL
427,"RAM checking ",asraful.islam,"2017-07-05 17:46:07",201707051707,1,NULL,NULL
426,"Generating  PR for printer servicing",asraful.islam,"2017-07-05 17:44:49",201707051706,1,NULL,NULL
425,"News Process and upload",asraful.islam,"2017-07-05 17:41:42",201707051705,1,NULL,NULL
424,"MS office , Outlook problem",asraful.islam,"2017-07-05 17:41:02",201707051704,1,NULL,NULL
423,"Laptop with good configuration and latest model",saifullah,"2017-07-05 17:28:27",201707051703,1,NULL,NULL
422,"CCTV Server backup",saulad.alvi,"2017-07-05 10:34:20",201707051697,1,NULL,NULL
421,"PR Processing ",saulad.alvi,"2017-07-05 10:32:27",201707051696,1,NULL,NULL
420,"IT Database",saulad.alvi,"2017-07-05 10:31:29",201707051695,1,NULL,NULL
419,"Delivery ",shihab,"2017-07-05 10:30:20",201707051693,1,NULL,NULL
418,"New Laptop configuration",asraful.islam,"2017-07-05 10:29:45",201707051692,1,NULL,NULL
417,"New desktop configuration ",asraful.islam,"2017-07-05 10:28:20",201707051691,1,NULL,NULL
416,"New Laptop",chinmoy.biswas,"2017-07-04 16:47:53",201707041689,1,NULL,NULL
415,"New PC",sazzad.hossain,"2017-07-04 14:33:03",201707041688,1,NULL,NULL
414,"Store related",sazzad.hossain,"2017-07-04 14:32:16",201707041687,1,NULL,NULL
413,"Projector problem",asraful.islam,"2017-07-04 09:14:32",201707041680,1,NULL,NULL
412,"Laptop slow ",asraful.islam,"2017-07-03 17:23:30",201707031676,1,NULL,NULL
411,"New IP phone setup",asraful.islam,"2017-07-03 17:21:36",201707031675,1,NULL,NULL
410,"New IP phone setup",asraful.islam,"2017-07-03 17:19:31",201707031674,1,NULL,NULL
409,"New IP phone setup",asraful.islam,"2017-07-03 17:18:58",201707031673,1,NULL,NULL
408,"IP phone setup",asraful.islam,"2017-07-03 17:17:15",201707031672,1,NULL,NULL
407,"Printing problem and software problem",asraful.islam,"2017-07-03 17:16:30",201707031671,1,NULL,NULL
406,"News related",asraful.islam,"2017-07-03 17:13:08",201707031670,1,NULL,NULL
405,"MR ",asraful.islam,"2017-07-03 17:12:20",201707031669,1,NULL,NULL
404,"Store related Issue ",asraful.islam,"2017-07-03 17:11:11",201707031668,1,NULL,NULL
403,"News process & upload",asraful.islam,"2017-07-03 16:57:48",201707031667,1,NULL,NULL
402,"New laptop",ekramul.amin,"2017-07-02 14:51:55",201707021661,1,NULL,NULL
401,"Web Portal",sazzad.hossain,"2017-07-02 14:07:57",201707021658,1,NULL,NULL
400,"New laptop need",ekramul.amin,"2017-07-02 13:55:29",201707021651,1,NULL,NULL
399,"New Laptop configure",asraful.islam,"2017-06-22 15:03:28",201706221649,1,NULL,NULL
398,"Printer problem",asraful.islam,"2017-06-22 14:58:29",201706221648,1,NULL,NULL
397,"Printer Â network problemÂ ",asraful.islam,"2017-06-22 14:56:51",201706221647,1,NULL,NULL
396,"SCR view,Browser,Outlook problem",asraful.islam,"2017-06-22 14:54:46",201706221646,1,NULL,NULL
395,"Bangla font,Browser problem",krishna,"2017-06-22 13:21:04",201706221645,1,NULL,NULL
394,"PURCHASE ",shihab,"2017-06-22 11:26:49",201706221644,1,NULL,NULL
393,"PURCHASE ",shihab,"2017-06-22 11:25:35",201706221643,1,NULL,NULL
392,"PURCHASE ",shihab,"2017-06-22 11:24:25",201706221642,1,NULL,NULL
391,"GPS Update",quamrul,"2017-06-22 11:18:53",201706221641,1,NULL,NULL
390,"New laptop configure ",asraful.islam,"2017-06-21 14:10:30",201706211637,1,NULL,NULL
389,"News process and upload",asraful.islam,"2017-06-21 09:26:09",201706211631,1,NULL,NULL
388,"OTDR Report viewer ",rahman.mizanur,"2017-06-20 11:45:50",201706201624,1,NULL,NULL
387,"Software related problem",asraful.islam,"2017-06-19 15:30:37",201706191620,1,NULL,NULL
386,"Internet problem",asraful.islam,"2017-06-19 15:29:46",201706191619,1,NULL,NULL
385,"Printer cartridge problem ",asraful.islam,"2017-06-19 15:28:27",201706191618,1,NULL,NULL
384,"New Laptop need",ekramul.amin,"2017-06-19 13:03:06",201706191615,1,NULL,NULL
383,Software,asraful.islam,"2017-06-19 10:40:15",201706191614,1,NULL,NULL
382,"PURCHASE ",shihab,"2017-06-19 09:52:32",201706191613,1,NULL,NULL
381,"Active Windows",mesbha.uddin,"2017-06-18 13:07:19",201706181612,1,NULL,NULL
380,"Material Inspection ",asraful.islam,"2017-06-18 09:34:28",201706181607,1,NULL,NULL
379,"Keyboard problem ",asraful.islam,"2017-06-18 09:33:18",201706181606,1,NULL,NULL
378,"New PC requirement for gazipur ",asraful.islam,"2017-06-18 09:30:55",201706181605,1,NULL,NULL
377,"News process",asraful.islam,"2017-06-18 09:29:50",201706181604,1,NULL,NULL
376,"New laptop",ekramul.amin,"2017-06-15 14:21:12",201706151601,1,NULL,NULL
375,"Need new laptop",ekramul.amin,"2017-06-15 13:40:55",201706151600,1,NULL,NULL
374,"Need New Laptop",ekramul.amin,"2017-06-15 13:32:42",201706151599,1,NULL,NULL
373,"Need new Laptop",ekramul.amin,"2017-06-15 13:27:13",201706151598,1,NULL,NULL
372,"PURCHASE ",shihab,"2017-06-15 12:28:42",201706151597,1,NULL,NULL
371,"Old IT Equipment allocation ",saulad.alvi,"2017-06-15 11:20:56",201706151594,1,NULL,NULL
370,Tally,sazzad.hossain,"2017-06-14 13:55:52",201706141586,1,NULL,NULL
369,Tally,sazzad.hossain,"2017-06-14 13:51:53",201706141583,1,NULL,NULL
368,Softphone,sazzad.hossain,"2017-06-14 13:51:08",201706141582,1,NULL,NULL
367,Softphone,sazzad.hossain,"2017-06-14 13:50:10",201706141581,1,NULL,NULL
366,"New PC",sazzad.hossain,"2017-06-13 14:21:28",201706131578,1,NULL,NULL
365,Monitor,sazzad.hossain,"2017-06-13 14:14:32",201706131577,1,NULL,NULL
364,Tally,sazzad.hossain,"2017-06-13 13:22:09",201706131571,1,NULL,NULL
363,"Printer collecting ",asraful.islam,"2017-06-13 13:02:19",201706131567,1,NULL,NULL
362,"News upload",asraful.islam,"2017-06-13 13:00:30",201706131566,1,NULL,NULL
361,"New PC",sazzad.hossain,"2017-06-13 09:41:43",201706131561,1,NULL,NULL
360,"PC Shift",sazzad.hossain,"2017-06-13 09:40:12",201706131560,1,NULL,NULL
359,"SCR view problem",jahangir.alom,"2017-06-11 15:03:12",201706111554,1,NULL,NULL
358,asdffffffffffffffffffzsds,sabina.yasmin,"2017-06-08 15:51:31",201706081538,1,NULL,NULL
357,"Reinstallation IP Phone & Printer",fahmida,"2017-06-08 09:45:46",201706081532,1,NULL,NULL
356,"Sentral Login",sazzad.hossain,"2017-06-07 13:26:07",201706071528,1,NULL,NULL
355,"PURCHASE ",shihab,"2017-06-07 12:38:52",201706071526,1,NULL,NULL
354,"New PC",sazzad.hossain,"2017-06-07 12:37:46",201706071525,1,NULL,NULL
353,"USB Connection, Printer setup",asraful.islam,"2017-06-07 12:37:02",201706071524,1,NULL,NULL
352,"News upload",asraful.islam,"2017-06-07 12:30:39",201706071522,1,NULL,NULL
351,"user account loging",sazzad.hossain,"2017-06-07 09:54:52",201706071513,1,NULL,NULL
350,"IT Equipment ",sazzad.hossain,"2017-06-07 09:53:35",201706071512,1,NULL,NULL
349,"New PC",sazzad.hossain,"2017-06-07 09:52:02",201706071511,1,NULL,NULL
348,"Laptop Keyboard Problem",forhad,"2017-06-06 11:04:50",201706061508,1,NULL,NULL
347,"News related issue ",asraful.islam,"2017-06-06 10:16:16",201706061504,1,NULL,NULL
346,"windows activation",sazzad.hossain,"2017-06-04 13:22:38",201706041498,1,NULL,NULL
345,"New PC",sazzad.hossain,"2017-06-04 13:09:21",201706041493,1,NULL,NULL
344,"New PC Delivery ",shihab,"2017-06-01 14:09:06",201706011481,1,NULL,NULL
343,"New PC Delivery ",shihab,"2017-06-01 14:08:24",201706011480,1,NULL,NULL
342,"Store releted issue",asraful.islam,"2017-05-31 15:08:40",201705311477,1,NULL,NULL
341,"Laptop inspection",asraful.islam,"2017-05-31 15:07:04",201705311476,1,NULL,NULL
340,Printer,asraful.islam,"2017-05-31 15:06:11",201705311475,1,NULL,NULL
339,"Brouser problem",asraful.islam,"2017-05-31 15:05:22",201705311474,1,NULL,NULL
338,Printer,asraful.islam,"2017-05-31 15:04:30",201705311473,1,NULL,NULL
337,"Desktop setup",asraful.islam,"2017-05-31 14:59:45",201705311471,1,NULL,NULL
336,"Printer setup",asraful.islam,"2017-05-31 14:55:45",201705311468,1,NULL,NULL
335,"New desktop configure",asraful.islam,"2017-05-31 09:59:52",201705311465,1,NULL,NULL
334,"New laptop configure",asraful.islam,"2017-05-31 09:58:39",201705311464,1,NULL,NULL
333,"Store releted issue",asraful.islam,"2017-05-31 09:57:36",201705311463,1,NULL,NULL
332,"New PC",sazzad.hossain,"2017-05-30 14:51:06",201705301459,1,NULL,NULL
331,"Monitor ",sazzad.hossain,"2017-05-30 14:49:02",201705301458,1,NULL,NULL
330,"Need UTP Cable",saidur.salin,"2017-05-30 12:19:36",201705301456,1,NULL,NULL
329,"Store Related",sazzad.hossain,"2017-05-30 11:46:15",201705301454,1,NULL,NULL
328,"LAN Cable",saidur.salin,"2017-05-30 10:56:48",201705301451,1,NULL,NULL
327,"user account ",sazzad.hossain,"2017-05-30 08:33:27",201705301450,1,NULL,NULL
326,"store related issue",sazzad.hossain,"2017-05-30 08:15:26",201705301449,1,NULL,NULL
325,"Store related issue",sazzad.hossain,"2017-05-30 08:14:40",201705301448,1,NULL,NULL
324,"New Desktop Configure",sazzad.hossain,"2017-05-30 08:13:30",201705301447,1,NULL,NULL
323,"New Desktop Configure",sazzad.hossain,"2017-05-30 08:13:07",201705301446,1,NULL,NULL
322,"Printer setup",asraful.islam,"2017-05-29 16:15:48",201705291445,1,NULL,NULL
321,"LAN Connection problem",asraful.islam,"2017-05-29 16:15:08",201705291444,1,NULL,NULL
320,"Store releted issue",asraful.islam,"2017-05-29 16:14:32",201705291443,1,NULL,NULL
319,"Printer setup",asraful.islam,"2017-05-29 16:13:47",201705291442,1,NULL,NULL
318,"New Laoptop configure",asraful.islam,"2017-05-29 16:12:15",201705291441,1,NULL,NULL
317,"New Laoptop configure",asraful.islam,"2017-05-29 16:11:29",201705291440,1,NULL,NULL
316,"Optical Mouse",saifullah,"2017-05-29 13:59:27",201705291439,1,NULL,NULL
315,"NOC LCD Monitor Problem",saifullah,"2017-05-29 11:03:41",201705291437,1,NULL,NULL
314,"PC ready and deliver",sazzad.hossain,"2017-05-25 15:10:14",201705251425,1,NULL,NULL
313,"PC ready and Delivery",sazzad.hossain,"2017-05-25 15:09:03",201705251424,1,NULL,NULL
312,"News upload",asraful.islam,"2017-05-25 15:08:48",201705251423,1,NULL,NULL
311,"New Laptop configure",asraful.islam,"2017-05-25 15:07:59",201705251422,1,NULL,NULL
310,"user account",sazzad.hossain,"2017-05-25 15:07:50",201705251421,1,NULL,NULL
309,"PC information collection",sazzad.hossain,"2017-05-25 15:05:57",201705251419,1,NULL,NULL
308,"Fingure print of Taj floor",asraful.islam,"2017-05-25 12:02:38",201705251417,1,NULL,NULL
307,"PC does not open",asraful.islam,"2017-05-25 12:01:47",201705251416,1,NULL,NULL
306,"Lan Connection problem",asraful.islam,"2017-05-25 11:59:51",201705251415,1,NULL,NULL
305,"IP phone configure",asraful.islam,"2017-05-25 11:58:35",201705251414,1,NULL,NULL
304,"OS installation",asraful.islam,"2017-05-25 11:57:33",201705251413,1,NULL,NULL
303,"New desktop configure",asraful.islam,"2017-05-25 11:52:53",201705251411,1,NULL,NULL
302,TAB,tonmoy.hasan,"2017-05-24 15:50:58",201705241407,1,NULL,NULL
301,"LAN connection",asraful.islam,"2017-05-23 11:19:44",201705231398,1,NULL,NULL
300,"News ",asraful.islam,"2017-05-22 17:53:52",201705221395,1,NULL,NULL
299,"New laptop configuration",asraful.islam,"2017-05-22 17:52:21",201705221393,1,NULL,NULL
298,"Store releted issue",asraful.islam,"2017-05-22 17:50:48",201705221391,1,NULL,NULL
297,"PC SYSTEM DELIVERY ",shihab,"2017-05-22 14:19:57",201705221390,1,NULL,NULL
296,"Laptop Delivery",sazzad.hossain,"2017-05-21 17:14:45",201705211386,1,NULL,NULL
295,"Material Inspection",shakil.khan,"2017-05-21 10:42:42",201705211376,1,NULL,NULL
294,"Bangle Bijoy Font Installation",rabiul,"2017-05-21 10:42:30",201705211375,1,NULL,NULL
293,"Head Phone",saifullah,"2017-05-18 17:23:53",201705181373,1,NULL,NULL
292,"Laptop new configuration",asraful.islam,"2017-05-18 15:29:06",201705181371,1,NULL,NULL
291,"Desktop setup",asraful.islam,"2017-05-18 14:08:25",201705181370,1,NULL,NULL
290,"New laptop configure",asraful.islam,"2017-05-18 14:07:27",201705181369,1,NULL,NULL
289,"Projector releted issue",asraful.islam,"2017-05-18 14:02:40",201705181364,1,NULL,NULL
288,"PR releted issue",asraful.islam,"2017-05-18 11:12:29",201705181362,1,NULL,NULL
287,"Database releted issue",asraful.islam,"2017-05-18 11:11:59",201705181361,1,NULL,NULL
286,"News releted",asraful.islam,"2017-05-18 11:10:32",201705181359,1,NULL,NULL
285,"OS releted Issue",asraful.islam,"2017-05-15 15:34:54",201705151340,1,NULL,NULL
284,Website,asraful.islam,"2017-05-15 15:32:55",201705151339,1,NULL,NULL
283,"Store releted Issue",asraful.islam,"2017-05-15 15:29:33",201705151336,1,NULL,NULL
282,"Browser problem and C drive low space",mizanur.rahman,"2017-05-15 11:05:22",201705151333,1,NULL,NULL
281,"and PC format",shahadet.hossain,"2017-05-14 10:00:31",201705141327,1,NULL,NULL
280,"2 unit Desktop Computer  ",quamrul,"2017-05-11 16:33:06",201705111326,1,NULL,NULL
279,"1.	Laptop 1 unite for Mr. Zahirul Islam ,2.	Laptop 1 Unit for BTL project Site.",quamrul,"2017-05-11 15:29:53",201705111325,1,NULL,NULL
278,"Product Verification ",shihab,"2017-05-09 17:13:00",201705091320,1,NULL,NULL
277,"New Laptop",hasan,"2017-05-09 14:21:07",201705091316,1,NULL,NULL
276,"Need new laptop ",s.ahmed,"2017-05-09 14:20:32",201705091315,1,NULL,NULL
275,"Folder Sharing",sazzad.hossain,"2017-05-09 13:27:16",201705091313,1,NULL,NULL
274,"Desk change",nurjaman.khan,"2017-05-09 13:21:51",201705091311,1,NULL,NULL
273,"New printer setup",asraful.islam,"2017-05-07 18:39:54",201705071301,1,NULL,NULL
272,"IT Inventory database releted work",asraful.islam,"2017-05-07 18:39:17",201705071300,1,NULL,NULL
271,"New scanner for Admin Department",selina.sultana,"2017-05-07 18:28:04",201705071299,1,NULL,NULL
270,Mouse,neaj.morshed,"2017-05-07 12:23:35",201705071297,1,NULL,NULL
269,"PC troubleshooting",asraful.islam,"2017-05-04 18:29:50",201705041296,1,NULL,NULL
268,"New PC configuration ",asraful.islam,"2017-05-04 18:28:45",201705041295,1,NULL,NULL
267,"Tonner change",asraful.islam,"2017-05-04 18:27:19",201705041294,1,NULL,NULL
266,"LAN port marking",asraful.islam,"2017-05-04 18:26:15",201705041293,1,NULL,NULL
